,date,open,high,low,close,tick_volume,spread,real_volume
444,22/10/2006,591.82,599.8,577.4,599.1,19873,0,0
445,29/10/2006,598.3,629,597.6,626.8,21057,0,0
446,05/11/2006,627.67,636.4,612.97,627.81,20289,0,0
447,12/11/2006,627.9,632.35,614.35,621.18,18051,0,0
448,19/11/2006,621,639.84,620.05,637.96,12956,0,0
449,26/11/2006,639.6,649.65,632.43,645.6,13914,0,0
450,03/12/2006,645.55,648.4,623.25,624.43,40296,0,0
451,10/12/2006,624.42,630.85,614.22,615.35,16428,0,0
452,17/12/2006,614.99,624.25,611.35,620.11,23664,0,0
453,24/12/2006,620.85,635.69,619.86,635.19,8836,0,0
454,31/12/2006,636.45,645.2,601.5,607.65,41400,0,0
455,07/01/2007,607.65,627.32,603.3,626.5,49359,0,0
456,14/01/2007,626.5,636.45,619.7,635.4,29023,0,0
457,21/01/2007,635.4,654.7,631.6,646,41702,0,0
458,28/01/2007,646,661.45,640.7,647.85,39259,0,0
459,04/02/2007,647.85,669.1,645.7,666.8,43169,0,0
460,11/02/2007,666.8,671.7,659.6,668.35,45108,0,0
461,18/02/2007,668.7,688.2,655.3,682.2,45051,0,0
462,25/02/2007,682.4,688.95,639.1,642.15,71094,0,0
463,04/03/2007,642.2,657.9,632.2,649.15,64215,0,0
464,11/03/2007,649.1,655.35,636.5,653.1,48847,0,0
465,18/03/2007,652.6,666.55,651.7,657.15,42444,0,0
466,25/03/2007,656.8,669.2,655,663.45,40969,0,0
467,01/04/2007,665.45,675.65,655.9,673.35,38931,0,0
468,08/04/2007,673.1,685.55,670.3,684.85,42757,0,0
469,15/04/2007,684.9,693.5,678.7,691.65,46265,0,0
470,22/04/2007,691.85,693.55,670.4,681.2,53132,0,0
471,29/04/2007,680.7,690.5,667.2,688.55,40692,0,0
472,06/05/2007,688.5,690.7,664,670.8,44377,0,0
473,13/05/2007,670.85,674.95,653.3,661.45,45934,0,0
474,20/05/2007,663.8,665.3,651.5,655.75,45370,0,0
475,27/05/2007,656,671.6,651.6,671.4,36619,0,0
476,03/06/2007,671.15,673.85,643.6,648.45,39910,0,0
477,10/06/2007,649.1,655.7,642.7,655.05,39799,0,0
478,17/06/2007,655.5,662.05,647.5,653.9,36270,0,0
479,24/06/2007,654.05,654.45,638.3,649.35,37259,0,0
480,01/07/2007,650.85,658.6,645,655.65,30081,0,0
481,08/07/2007,656,669.3,653.3,666.6,39994,0,0
482,15/07/2007,666.35,686.75,662.25,683.1,42216,0,0
483,22/07/2007,683.75,687.75,654.5,660.9,53457,0,0
484,29/07/2007,661.1,675.35,658.8,673.45,50726,0,0
485,05/08/2007,673.25,676.7,657.7,672.6,56185,0,0
486,12/08/2007,672.5,672.7,641.6,657.5,58892,0,0
487,19/08/2007,657.05,668.75,652.7,667.95,54169,0,0
488,26/08/2007,668.05,674.5,660.7,672.3,39026,0,0
489,02/09/2007,672.5,706.5,671.1,699.9,21029,0,0
490,09/09/2007,699,717,698.8,707.2,26731,0,0
491,16/09/2007,707.3,739.1,705.9,730.4,31989,0,0
492,23/09/2007,731,745.5,721.7,742.6,30660,0,0
493,30/09/2007,743.7,747.5,720.3,741.6,33106,0,0
494,07/10/2007,740.9,753.4,726.2,749.2,29768,0,0
495,14/10/2007,749,770.8,747.2,765.7,40384,0,0
496,21/10/2007,766.2,785.6,745,784.7,38663,0,0
497,28/10/2007,784.2,807.8,776.5,807.1,43658,0,0
498,04/11/2007,806.9,845.4,800.5,830.7,60993,0,0
499,11/11/2007,829.9,832.2,782.2,785.9,62445,0,0
500,18/11/2007,786,825.4,772.4,823,41612,0,0
501,25/11/2007,823.6,836.5,778.7,781.8,54516,0,0
502,02/12/2007,782.9,806.5,776.6,795.6,46132,0,0
503,09/12/2007,795.7,816.8,787.4,794.1,45056,0,0
504,16/12/2007,793.7,812.1,784.9,809.6,35085,0,0
505,23/12/2007,810.6,839.7,807.8,838.9,18578,0,0
506,30/12/2007,841,868.9,829.2,860.6,32575,0,0
507,06/01/2008,860.4,898,854.9,895.7,62437,0,0
508,13/01/2008,895,914.1,870,884.35,101988,0,0
509,20/01/2008,882.4,923.45,849.2,913.3,124983,0,0
510,27/01/2008,911.3,936.75,903.6,903.95,109565,0,0
511,03/02/2008,905.4,920.55,884,920.2,111833,0,0
512,10/02/2008,921.75,927.1,896.05,902.05,111795,0,0
513,17/02/2008,902.45,953.85,900.05,945.15,101097,0,0
514,24/02/2008,945.45,975.95,926,973.05,116629,0,0
515,02/03/2008,973.1,992.9,956.35,972.65,121110,0,0
516,09/03/2008,972.9,1007.05,960.9,999.3,117899,0,0
517,16/03/2008,1001.8,1032.35,904.33,910.75,142268,0,0
518,23/03/2008,914.85,954.65,906.1,930.1,123280,0,0
519,30/03/2008,930.8,940.65,872.2,913.35,126014,0,0
520,06/04/2008,912.3,939.6,902.9,924.95,81164,0,0
521,13/04/2008,918.9,952.6,904.55,917.9,95820,0,0
522,20/04/2008,916.85,928.55,877.6,884.15,100765,0,0
523,27/04/2008,888.95,895.7,844.95,856.75,96481,0,0
524,04/05/2008,858.25,889.5,858.15,885.25,81798,0,0
525,11/05/2008,883.3,904.9,859.8,902.9,101658,0,0
526,18/05/2008,903.5,935.15,900.55,924.75,96090,0,0
527,25/05/2008,926.55,930.65,869.85,886.55,101070,0,0
528,01/06/2008,887.6,901.45,864.65,901.05,125228,0,0
529,08/06/2008,902.55,909.1,857.05,869.15,133937,0,0
530,15/06/2008,869.1,908.35,866.35,901.35,127655,0,0
531,22/06/2008,901.55,930.6,873.3,926.7,119152,0,0
532,29/06/2008,928.95,946.4,918.35,932.9,116238,0,0
533,06/07/2008,931.95,967.35,912.25,963.95,135498,0,0
534,13/07/2008,965.4,988.15,949.55,954.65,146395,0,0
535,20/07/2008,956.6,975.95,915.9,929.6,137262,0,0
536,27/07/2008,928.5,933.05,893.5,908.7,118820,0,0
537,03/08/2008,909.8,915.35,850.5,857.05,131319,0,0
538,10/08/2008,855.5,865.75,772.6,786.95,167736,0,0
539,17/08/2008,790.8,839.05,782.1,822.35,160406,0,0
540,24/08/2008,822.85,843.85,806.7,830.05,136735,0,0
541,31/08/2008,833.55,836.1,788.95,801.4,126072,0,0
542,07/09/2008,808.15,817.9,735.95,766.25,173317,0,0
543,14/09/2008,749.85,919.4,749.85,872.2,223840,0,0
544,21/09/2008,867.4,911.7,862.88,878.8,179807,0,0
545,28/09/2008,875.25,925.1,817.95,836.9,205964,0,0
546,05/10/2008,831.95,930.95,824.3,841.85,202449,0,0
547,12/10/2008,765.25,871.55,765.25,783.95,192517,0,0
548,19/10/2008,759.7,809.8,681.05,732.85,201376,0,0
549,26/10/2008,679.55,777.1,679.55,723.85,202755,0,0
550,02/11/2008,724.2,769,721.7,736.35,176910,0,0
551,09/11/2008,736.5,768.1,699,744.75,172016,0,0
552,16/11/2008,738.65,802.15,730.6,800.2,168135,0,0
553,23/11/2008,801.7,830.7,786.2,817.25,131822,0,0
554,30/11/2008,818.25,818.65,741,757.15,172067,0,0
555,07/12/2008,755.1,834.45,755.1,820.45,184815,0,0
556,14/12/2008,823.7,881.65,820.9,838.45,178922,0,0
557,21/12/2008,836.55,872.55,829.15,869.05,84785,0,0
558,28/12/2008,879.2,890.05,856.1,875.9,111302,0,0
559,04/01/2009,883.2,884.2,835.3,852.15,184992,0,0
560,11/01/2009,855.85,856.4,801.3,840.35,161559,0,0
561,18/01/2009,842.4,902.9,823.3,899.15,170206,0,0
562,25/01/2009,897.15,929.2,873.95,927.4,177879,0,0
563,01/02/2009,922.8,925.45,888.8,910.4,164863,0,0
564,08/02/2009,910.15,952.1,889.1,941.3,161992,0,0
565,15/02/2009,940.95,1006,935.75,993.5,167754,0,0
566,22/02/2009,991.9,998,926.5,940.9,214931,0,0
567,01/03/2009,948.05,958.15,899.85,938.6,191220,0,0
568,08/03/2009,939.95,941.79,890.7,927.7,146473,0,0
569,15/03/2009,925.15,966.8,883.45,952.1,159384,0,0
570,22/03/2009,950.15,956.85,915.95,923.25,162716,0,0
571,29/03/2009,922.45,933.15,890.45,892.3,148959,0,0
572,05/04/2009,893.3,893.6,864.9,880.8,102530,0,0
573,12/04/2009,882.6,899.5,864.7,866.7,113753,0,0
574,19/04/2009,868.75,913.65,864.5,912.05,123650,0,0
575,26/04/2009,912.2,918.2,880.1,885.05,116940,0,0
576,03/05/2009,885.65,925.3,878.85,915.1,119539,0,0
577,10/05/2009,916.15,933.8,908.3,931.05,111094,0,0
578,17/05/2009,930.75,961.25,914.95,957.4,113605,0,0
579,24/05/2009,953.85,980.05,939.8,978.6,99339,0,0
580,31/05/2009,977.95,990.05,952.55,953.8,129055,0,0
581,07/06/2009,955.4,965.3,935.75,938.75,114187,0,0
582,14/06/2009,938.45,941.55,925.88,935.5,107810,0,0
583,21/06/2009,933.6,948.3,912.8,939.85,108449,0,0
584,28/06/2009,937.3,946.3,917.45,932.15,83328,0,0
585,05/07/2009,932.1,932.1,904.9,912.45,92126,0,0
586,12/07/2009,912.35,942,907.7,935.7,81403,0,0
587,19/07/2009,934.35,957.2,934.35,951.45,85757,0,0
588,26/07/2009,950.6,958.7,925.45,951,88223,0,0
589,02/08/2009,953.75,971.55,950.78,954.95,113130,0,0
590,09/08/2009,954.25,960.6,939.85,947.5,89555,0,0
591,16/08/2009,946.6,957.85,930.15,953.47,93843,0,0
592,23/08/2009,952.45,961.7,934.45,955.8,89745,0,0
593,30/08/2009,955.6,997.29,944,993.65,102904,0,0
594,06/09/2009,992.45,1011.6,982.7,1006,72847,0,0
595,13/09/2009,1005,1023.9,992.05,1006.15,107836,0,0
596,20/09/2009,1006.75,1019.55,985.05,988.95,104343,0,0
597,27/09/2009,990.85,1009.55,984.9,1001.6,101825,0,0
598,04/10/2009,1001.6,1061.28,999.8,1047.65,105731,0,0
599,11/10/2009,1048.4,1070.45,1042.8,1052.15,96014,0,0
600,18/10/2009,1052.05,1067.9,1047.55,1054.9,99327,0,0
601,25/10/2009,1054.4,1059.7,1026.37,1045.2,106857,0,0
602,01/11/2009,1041.8,1100.9,1040.75,1095.2,106909,0,0
603,08/11/2009,1098.25,1122.9,1095.35,1118.7,101462,0,0
604,15/11/2009,1118,1152.85,1118,1150.65,119918,0,0
605,22/11/2009,1150.4,1194.95,1137.15,1176.35,119371,0,0
606,29/11/2009,1176.7,1226.15,1147.25,1160.15,165089,0,0
607,06/12/2009,1160.85,1168.7,1109.25,1115.1,189743,0,0
608,13/12/2009,1114.55,1141.55,1094.65,1111.5,158196,0,0
609,20/12/2009,1111.15,1119.1,1074.4,1104.5,116006,0,0
610,27/12/2009,1104.9,1113.65,1085.59,1096.55,99596,0,0
611,03/01/2010,1096.7,1140.3,1093.05,1136,136582,0,0
612,10/01/2010,1137.45,1161.85,1118.2,1131.15,149579,0,0
613,17/01/2010,1127.15,1141.35,1082,1093.3,145082,0,0
614,24/01/2010,1092.15,1103.95,1073.8,1081.3,158997,0,0
615,31/01/2010,1082.4,1124.9,1044.05,1067.05,164864,0,0
616,07/02/2010,1065.8,1097.8,1061.45,1092.05,163386,0,0
617,14/02/2010,1092.75,1127.3,1091.5,1117.6,151084,0,0
618,21/02/2010,1125.1,1130.85,1088.1,1116.6,173588,0,0
619,28/02/2010,1117.25,1144.85,1111.75,1131.45,158461,0,0
620,07/03/2010,1136.4,1137.5,1098.2,1102.25,143405,0,0
621,14/03/2010,1100.6,1133.2,1100.6,1105.65,128996,0,0
622,21/03/2010,1106.75,1109.55,1084.95,1108.6,130093,0,0
623,28/03/2010,1110.1,1127.9,1101.45,1125,86918,0,0
624,04/04/2010,1119.85,1164.65,1119.85,1160.35,112324,0,0
625,11/04/2010,1160.15,1169.4,1129.85,1136.25,129352,0,0
626,18/04/2010,1135.4,1156.98,1123.75,1155.9,128247,0,0
627,25/04/2010,1157.8,1181.63,1145.98,1178.25,131442,0,0
628,02/05/2010,1176.85,1213.77,1156.35,1207.78,165527,0,0
629,09/05/2010,1195.85,1249.28,1183.88,1230.03,178533,0,0
630,16/05/2010,1230.65,1242.28,1166.05,1177.06,198782,0,0
631,23/05/2010,1181.5,1218.28,1179.3,1214.45,124794,0,0
632,30/05/2010,1213.95,1228.75,1196.75,1217.45,115480,0,0
633,06/06/2010,1218.65,1251.84,1210.45,1226.6,148507,0,0
634,13/06/2010,1230.4,1262.18,1216.2,1255.63,131850,0,0
635,20/06/2010,1259.05,1265.05,1224.6,1254.48,142762,0,0
636,27/06/2010,1253.95,1262.54,1196.38,1211.15,150857,0,0
637,04/07/2010,1211.6,1214.35,1184.79,1209.6,115151,0,0
638,11/07/2010,1211.45,1217.88,1185.98,1192.65,127152,0,0
639,18/07/2010,1193.6,1203.85,1175.55,1187.18,122088,0,0
640,25/07/2010,1187.6,1194.53,1156.85,1180.7,113705,0,0
641,01/08/2010,1180.25,1210.82,1174.38,1205.16,107445,0,0
642,08/08/2010,1204.1,1217.45,1190.57,1214.72,109387,0,0
643,15/08/2010,1214.7,1237.3,1213.85,1227.3,96813,0,0
644,22/08/2010,1226.7,1244.05,1210.12,1237.92,106954,0,0
645,29/08/2010,1236.7,1254.58,1231.7,1246.5,86147,0,0
646,05/09/2010,1247.35,1262.25,1236.43,1245.53,58263,0,0
647,12/09/2010,1247.05,1282.75,1240.85,1274.6,102779,0,0
648,19/09/2010,1274.63,1299.72,1270.63,1296.11,126007,0,0
649,26/09/2010,1296.58,1320.49,1282.91,1319.15,124330,0,0
650,03/10/2010,1318.48,1364.78,1312.23,1346.83,121821,0,0
651,10/10/2010,1348.57,1387.1,1340.18,1368.37,156930,0,0
652,17/10/2010,1370.6,1374.84,1315.07,1327.65,180576,0,0
653,24/10/2010,1331.5,1359.28,1318.98,1357.52,161255,0,0
654,31/10/2010,1360.1,1398.13,1325.43,1395.15,167258,0,0
655,07/11/2010,1396.27,1424.43,1359.9,1368.38,235421,0,0
656,14/11/2010,1370.35,1376.75,1329.65,1353.15,212683,0,0
657,21/11/2010,1354.9,1382.38,1348.37,1363.53,158465,0,0
658,28/11/2010,1363.15,1413.8,1353.15,1413.38,182336,0,0
659,05/12/2010,1414.75,1430.9,1371.23,1386.6,182990,0,0
660,12/12/2010,1383.1,1408,1361.03,1374.53,174972,0,0
661,19/12/2010,1377.5,1391.98,1372.05,1384.66,104382,0,0
662,26/12/2010,1376.55,1419.15,1371.96,1418.52,99659,0,0
663,02/01/2011,1419.5,1423.83,1352.59,1368.75,160295,0,0
664,09/01/2011,1370.35,1393.01,1354.95,1359.65,148089,0,0
665,16/01/2011,1360.55,1379.17,1337.68,1342.88,139583,0,0
666,23/01/2011,1344.6,1353,1307.95,1335.2,155098,0,0
667,30/01/2011,1339.2,1358.64,1323.05,1349.05,150977,0,0
668,06/02/2011,1347.1,1368.38,1342.78,1356.28,126400,0,0
669,13/02/2011,1357.15,1391.79,1353.6,1387.55,117391,0,0
670,20/02/2011,1389.85,1418.09,1388.85,1408,154707,0,0
671,27/02/2011,1410.05,1440.3,1404.69,1428.05,147838,0,0
672,06/03/2011,1434.55,1444.79,1402.98,1416.52,165218,0,0
673,13/03/2011,1420.75,1432.37,1380.9,1418.45,158076,0,0
674,20/03/2011,1425.3,1447.53,1419.3,1427.75,118753,0,0
675,27/03/2011,1427.76,1439.35,1410.1,1427.3,121157,0,0
676,03/04/2011,1428.66,1474.9,1427.6,1473.3,115724,0,0
677,10/04/2011,1474.35,1487.93,1444.02,1487.25,159218,0,0
678,17/04/2011,1486.6,1511.9,1477.3,1504.6,120248,0,0
679,24/04/2011,1510.3,1569.03,1492.72,1562.25,148178,0,0
680,01/05/2011,1554.91,1574.95,1462.24,1488.55,201247,0,0
681,08/05/2011,1496.19,1526.55,1478,1492.84,178931,0,0
682,15/05/2011,1493.04,1515.72,1471.68,1512.67,143028,0,0
683,22/05/2011,1512.89,1538.21,1503.75,1536.2,125646,0,0
684,29/05/2011,1536.54,1550.05,1519.3,1540.95,108388,0,0
685,05/06/2011,1542.89,1553.37,1525.65,1530.56,128201,0,0
686,12/06/2011,1529.89,1541.8,1510.75,1538.7,120933,0,0
687,19/06/2011,1539.98,1557.91,1498.23,1499.74,112092,0,0
688,26/06/2011,1499.88,1513.76,1477.99,1487.49,130737,0,0
689,03/07/2011,1486.13,1545.2,1485.68,1542.06,92882,0,0
690,10/07/2011,1543.01,1594.15,1540.43,1593.15,158285,0,0
691,17/07/2011,1593.17,1609.9,1581,1602.45,156612,0,0
692,24/07/2011,1599.12,1632.7,1599.02,1624.55,146794,0,0
693,31/07/2011,1619.32,1682,1605.72,1660.75,214236,0,0
694,07/08/2011,1677.51,1814.65,1677.51,1745.2,326500,0,0
695,14/08/2011,1743.62,1877.59,1727.85,1848.05,212636,0,0
696,21/08/2011,1859.41,1911.8,1702.85,1822.77,291131,0,0
697,28/08/2011,1836.83,1884.5,1775.94,1882.2,278627,0,0
698,04/09/2011,1876.4,1920.7,1792.59,1855.8,309464,0,0
699,11/09/2011,1858.47,1861.5,1762.35,1807.15,273038,0,0
700,18/09/2011,1817.25,1827.8,1628.2,1640.5,299123,0,0
701,25/09/2011,1656.36,1677.2,1532.4,1622.65,335129,0,0
702,02/10/2011,1617.21,1678.7,1595.65,1637,251145,0,0
703,09/10/2011,1638.86,1692.1,1637.67,1679.75,198626,0,0
704,16/10/2011,1678.19,1694.75,1603.7,1639.9,249768,0,0
705,23/10/2011,1641.9,1752.4,1635.35,1743.55,244209,0,0
706,30/10/2011,1740.82,1767.9,1681.23,1755.35,262613,0,0
707,06/11/2011,1752.65,1802.84,1735.99,1788.22,199756,0,0
708,13/11/2011,1787.92,1796.31,1710.45,1723.8,236609,0,0
709,20/11/2011,1723.49,1726.34,1666.4,1683.28,161483,0,0
710,27/11/2011,1683.75,1762.85,1681.68,1745.55,187298,0,0
711,04/12/2011,1746.67,1755.95,1701.87,1711,230633,0,0
712,11/12/2011,1712.49,1714.7,1560.1,1597.2,284079,0,0
713,18/12/2011,1600.76,1641.54,1583.21,1607.21,190168,0,0
714,25/12/2011,1607.12,1607.12,1522.45,1562.8,156562,0,0
715,01/01/2012,1569.5,1630.93,1566.65,1616.3,195527,0,0
716,08/01/2012,1616.17,1661.8,1604.86,1639.25,247447,0,0
717,15/01/2012,1634.65,1669.92,1631.28,1666.3,226389,0,0
718,22/01/2012,1664.41,1739.65,1648.84,1738.62,232853,0,0
719,29/01/2012,1736.26,1763.12,1716.15,1725.87,288421,0,0
720,05/02/2012,1727.9,1752.3,1704.64,1721.55,279866,0,0
721,12/02/2012,1725,1737.34,1705.1,1723.2,238925,0,0
722,19/02/2012,1726.5,1787.34,1725.9,1772,414196,0,0
723,26/02/2012,1775,1790.55,1687.9,1712.18,275981,0,0
724,04/03/2012,1710.8,1716.55,1663.3,1713.67,280165,0,0
725,11/03/2012,1714.5,1716.55,1634.4,1659.65,282977,0,0
726,18/03/2012,1658.5,1669.7,1627.9,1661.63,255522,0,0
727,25/03/2012,1662.5,1696.95,1644.95,1667.97,233609,0,0
728,01/04/2012,1669.3,1683.5,1612.1,1631.05,184073,0,0
729,08/04/2012,1642.5,1680.05,1631.7,1658.1,225887,0,0
730,15/04/2012,1656.8,1657.8,1630.87,1642.71,232833,0,0
731,22/04/2012,1641.2,1667.48,1623.13,1662.45,193792,0,0
732,29/04/2012,1662.1,1671.53,1626.46,1642.1,166956,0,0
733,06/05/2012,1642.4,1642.5,1573.63,1579.2,171535,0,0
734,13/05/2012,1583.4,1597.48,1526.91,1592.81,176490,0,0
735,20/05/2012,1590.6,1599.11,1533.16,1572.56,177055,0,0
736,27/05/2012,1573.9,1629.81,1532.66,1623.85,178937,0,0
737,03/06/2012,1625.1,1640.91,1554.22,1592.87,206561,0,0
738,10/06/2012,1602.9,1632.63,1581.51,1627.03,173353,0,0
739,17/06/2012,1628.8,1633.26,1557.91,1572.36,223451,0,0
740,24/06/2012,1571.6,1606.81,1547.85,1597.28,169518,0,0
741,01/07/2012,1599,1624.72,1576.17,1583.45,178184,0,0
742,08/07/2012,1581.7,1601.07,1554.8,1589,163204,0,0
743,15/07/2012,1589.8,1598.61,1567.45,1584.1,167681,0,0
744,22/07/2012,1581.5,1629.5,1563.06,1623.1,166192,0,0
745,29/07/2012,1623.4,1627.94,1584.73,1603.31,155611,0,0
746,05/08/2012,1604,1626.43,1602,1619.99,126628,0,0
747,12/08/2012,1621,1625.54,1589.84,1615.51,138822,0,0
748,19/08/2012,1616,1674.85,1609.6,1670.4,140455,0,0
749,26/08/2012,1670.7,1692.9,1650.21,1691.65,120174,0,0
750,02/09/2012,1690.7,1741.9,1685.35,1735.6,143239,0,0
751,09/09/2012,1738.2,1777.7,1719.65,1770.15,162010,0,0
752,16/09/2012,1770.75,1787.6,1752,1772.9,76849,0,0
753,23/09/2012,1772.4,1783,1736.2,1771.8,55459,0,0
754,30/09/2012,1771.9,1795.7,1763.1,1780.4,56506,0,0
755,07/10/2012,1779.6,1780.1,1751.9,1753.5,53521,0,0
756,14/10/2012,1753.4,1753.7,1715.8,1721,48355,0,0
757,21/10/2012,1721.1,1729.7,1698.4,1711,51568,0,0
758,28/10/2012,1711.3,1726.5,1674.2,1677.3,41866,0,0
759,04/11/2012,1676.1,1738.4,1671.9,1730.5,57002,0,0
760,11/11/2012,1731.3,1737.8,1704.5,1713.7,51980,0,0
761,18/11/2012,1714.5,1754.4,1714.1,1752,39419,0,0
762,25/11/2012,1751.6,1752.2,1705.8,1714.8,49494,0,0
763,02/12/2012,1713.82,1722.7,1683.8,1703.8,60745,0,0
764,09/12/2012,1702.2,1723.3,1689.2,1695.6,48760,0,0
765,16/12/2012,1697.4,1703,1635.3,1656.7,51661,0,0
766,23/12/2012,1656.8,1667.7,1651.7,1655.6,25964,0,0
767,30/12/2012,1655.4,1694.9,1625.8,1655.6,43800,0,0
768,06/01/2013,1656.7,1678.5,1642.6,1662.2,51837,0,0
769,13/01/2013,1661.3,1695.8,1659.6,1683.8,51303,0,0
770,20/01/2013,1686.4,1696.1,1655.6,1658.3,42386,0,0
771,27/01/2013,1658.4,1683.6,1651.5,1667,45246,0,0
772,03/02/2013,1668.1,1685.1,1661.3,1667,45620,0,0
773,10/02/2013,1667.4,1669.6,1597.7,1609.7,49069,0,0
774,17/02/2013,1609.8,1618.5,1554.5,1580.8,47686,0,0
775,24/02/2013,1579.7,1619.9,1564.4,1575.8,53048,0,0
776,03/03/2013,1578.2,1586.3,1561.3,1578.7,42918,0,0
777,10/03/2013,1579.3,1598.9,1575.4,1592,34592,0,0
778,17/03/2013,1598,1616.5,1591.3,1608.4,36753,0,0
779,24/03/2013,1609.5,1613.3,1589.3,1596.4,27821,0,0
780,31/03/2013,1597.5,1603.5,1539.3,1580.8,41395,0,0
781,07/04/2013,1581,1590.2,1480.2,1482.7,43701,0,0
782,14/04/2013,1481,1495,1321.8,1403.4,294792,0,0
783,21/04/2013,1407.4,1485.33,1403.5,1462.13,414132,0,0
784,28/04/2013,1466.41,1488.01,1440.43,1470.5,486027,0,0
785,05/05/2013,1470.4,1478.89,1419.68,1448.47,499597,0,0
786,12/05/2013,1448.95,1448.95,1355.25,1359.26,569031,0,0
787,19/05/2013,1363.77,1414.3,1338.06,1386.49,636453,0,0
788,26/05/2013,1385.17,1421.93,1373.69,1387.67,443211,0,0
789,02/06/2013,1387.62,1423.73,1377.81,1382.94,503641,0,0
790,09/06/2013,1382.92,1394.9,1365.61,1390.41,453087,0,0
791,16/06/2013,1390.06,1391.93,1269.5,1296.22,497328,0,0
792,23/06/2013,1297.17,1301.44,1180.3,1234.3,634363,0,0
793,30/06/2013,1233.87,1267.53,1208.15,1223.08,421246,0,0
794,07/07/2013,1222.14,1298.76,1215.67,1285.31,428469,0,0
795,14/07/2013,1284.94,1300.65,1270.23,1295.57,349280,0,0
796,21/07/2013,1297.02,1347.67,1296.01,1332.98,396160,0,0
797,28/07/2013,1333.15,1339.18,1283.03,1311.87,385373,0,0
798,04/08/2013,1312.34,1320.75,1272.79,1314.17,289258,0,0
799,11/08/2013,1315.53,1379.57,1314.72,1376.41,375723,0,0
800,18/08/2013,1378.6,1400.05,1352.25,1397.49,512833,0,0
801,25/08/2013,1398.64,1433.71,1389.37,1395.02,496804,0,0
802,01/09/2013,1393.38,1416.34,1357.31,1391.71,322802,0,0
803,08/09/2013,1391.03,1394.24,1304.93,1325.75,272644,0,0
804,15/09/2013,1333.9,1375.19,1291.08,1325.39,374510,0,0
805,22/09/2013,1326.44,1344.06,1305.62,1336.49,361201,0,0
806,29/09/2013,1342.06,1352.51,1277.92,1310.64,358010,0,0
807,06/10/2013,1311.64,1330.05,1260.62,1271.96,378127,0,0
808,13/10/2013,1276.44,1325.87,1251.59,1315.87,513442,0,0
809,20/10/2013,1315.71,1355.81,1310.13,1350.51,299239,0,0
810,27/10/2013,1353.12,1361.79,1306.04,1315.94,326460,0,0
811,03/11/2013,1313.83,1326.36,1281.13,1288.34,279756,0,0
812,10/11/2013,1287.8,1294.27,1261.35,1289.98,263832,0,0
813,17/11/2013,1289.28,1289.57,1236.76,1243.52,257324,0,0
814,24/11/2013,1242.12,1257.97,1226.53,1251.58,197480,0,0
815,01/12/2013,1251.32,1251.64,1211.17,1228.82,287945,0,0
816,08/12/2013,1230.41,1267.84,1220.43,1238.44,258324,0,0
817,15/12/2013,1237.97,1251.97,1186.96,1202.88,303666,0,0
818,22/12/2013,1202.84,1219.14,1192.62,1212.83,118317,0,0
819,29/12/2013,1213.72,1240.25,1182.28,1236.6,198230,0,0
820,05/01/2014,1236.94,1248.94,1213.12,1248.04,252997,0,0
821,12/01/2014,1247.24,1255.29,1234.23,1253.83,200803,0,0
822,19/01/2014,1252,1272.59,1231.56,1269.92,207794,0,0
823,26/01/2014,1266.69,1278.96,1238.03,1244.32,258771,0,0
824,02/02/2014,1242.76,1274.38,1240.71,1267.08,236113,0,0
825,09/02/2014,1265.53,1321.29,1265.05,1318.42,246409,0,0
826,16/02/2014,1318.87,1339.95,1307.31,1324.13,270644,0,0
827,23/02/2014,1325.47,1345.37,1318.81,1326.32,319832,0,0
828,02/03/2014,1332.24,1354.77,1328,1339.69,308487,0,0
829,09/03/2014,1339.68,1388,1327.96,1382.88,361506,0,0
830,16/03/2014,1382.21,1392.05,1320.5,1334.18,397379,0,0
831,23/03/2014,1333.77,1334.89,1285.64,1295.17,357931,0,0
832,30/03/2014,1293.77,1306.89,1277.64,1302.94,301088,0,0
833,06/04/2014,1303.95,1324.49,1294.92,1318.24,279353,0,0
834,13/04/2014,1318.24,1331.13,1284.69,1295,240895,0,0
835,20/04/2014,1292.07,1305.01,1268.52,1303.17,298960,0,0
836,27/04/2014,1303,1306.49,1273.62,1299.27,289629,0,0
837,04/05/2014,1300.14,1315.56,1284.89,1288.58,256335,0,0
838,11/05/2014,1289.53,1309.02,1277.65,1293.31,255740,0,0
839,18/05/2014,1292.52,1305.43,1283.2,1292.54,260432,0,0
840,25/05/2014,1291.87,1294.17,1242.26,1249.5,241292,0,0
841,01/06/2014,1249.1,1257.85,1240.66,1253.02,210912,0,0
842,08/06/2014,1252.72,1277.89,1250.17,1277.07,201311,0,0
843,15/06/2014,1275.37,1321.96,1260.01,1314.62,265008,0,0
844,22/06/2014,1313.1,1325.91,1306.19,1316.32,237975,0,0
845,29/06/2014,1315.29,1333.48,1310.11,1320.35,215239,0,0
846,06/07/2014,1319.73,1345.39,1311.45,1338.27,203120,0,0
847,13/07/2014,1337.76,1339.48,1291.12,1310.55,263046,0,0
848,20/07/2014,1310.16,1318.4,1287.62,1307.34,205616,0,0
849,27/07/2014,1307.66,1312.16,1279.99,1293.74,221678,0,0
850,03/08/2014,1293.76,1322.69,1282.49,1309.74,234778,0,0
851,10/08/2014,1308.77,1319.41,1292.27,1304.77,217922,0,0
